id,Geographic Area Name,Estimate!!Households!!Total,Margin of Error!!Households!!Total,"Estimate!!Households!!Total!!Less than $10,000","Margin of Error!!Households!!Total!!Less than $10,000","Estimate!!Households!!Total!!$10,000 to $14,999","Margin of Error!!Households!!Total!!$10,000 to $14,999","Estimate!!Households!!Total!!$15,000 to $24,999","Margin of Error!!Households!!Total!!$15,000 to $24,999","Estimate!!Households!!Total!!$25,000 to $34,999","Margin of Error!!Households!!Total!!$25,000 to $34,999","Estimate!!Households!!Total!!$35,000 to $49,999","Margin of Error!!Households!!Total!!$35,000 to $49,999","Estimate!!Households!!Total!!$50,000 to $74,999","Margin of Error!!Households!!Total!!$50,000 to $74,999","Estimate!!Households!!Total!!$75,000 to $99,999","Margin of Error!!Households!!Total!!$75,000 to $99,999","Estimate!!Households!!Total!!$100,000 to $149,999","Margin of Error!!Households!!Total!!$100,000 to $149,999","Estimate!!Households!!Total!!$150,000 to $199,999","Margin of Error!!Households!!Total!!$150,000 to $199,999","Estimate!!Households!!Total!!$200,000 or more","Margin of Error!!Households!!Total!!$200,000 or more",Estimate!!Households!!Median income (dollars),Margin of Error!!Households!!Median income (dollars),Estimate!!Households!!Mean income (dollars),Margin of Error!!Households!!Mean income (dollars),Estimate!!Households!!PERCENT ALLOCATED!!Household income in the past 12 months,Margin of Error!!Households!!PERCENT ALLOCATED!!Household income in the past 12 months,Estimate!!Households!!PERCENT ALLOCATED!!Family income in the past 12 months,Margin of Error!!Households!!PERCENT ALLOCATED!!Family income in the past 12 months,Estimate!!Households!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months,Margin of Error!!Households!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months,Estimate!!Families!!Total,Margin of Error!!Families!!Total,"Estimate!!Families!!Total!!Less than $10,000","Margin of Error!!Families!!Total!!Less than $10,000","Estimate!!Families!!Total!!$10,000 to $14,999","Margin of Error!!Families!!Total!!$10,000 to $14,999","Estimate!!Families!!Total!!$15,000 to $24,999","Margin of Error!!Families!!Total!!$15,000 to $24,999","Estimate!!Families!!Total!!$25,000 to $34,999","Margin of Error!!Families!!Total!!$25,000 to $34,999","Estimate!!Families!!Total!!$35,000 to $49,999","Margin of Error!!Families!!Total!!$35,000 to $49,999","Estimate!!Families!!Total!!$50,000 to $74,999","Margin of Error!!Families!!Total!!$50,000 to $74,999","Estimate!!Families!!Total!!$75,000 to $99,999","Margin of Error!!Families!!Total!!$75,000 to $99,999","Estimate!!Families!!Total!!$100,000 to $149,999","Margin of Error!!Families!!Total!!$100,000 to $149,999","Estimate!!Families!!Total!!$150,000 to $199,999","Margin of Error!!Families!!Total!!$150,000 to $199,999","Estimate!!Families!!Total!!$200,000 or more","Margin of Error!!Families!!Total!!$200,000 or more",Estimate!!Families!!Median income (dollars),Margin of Error!!Families!!Median income (dollars),Estimate!!Families!!Mean income (dollars),Margin of Error!!Families!!Mean income (dollars),Estimate!!Families!!PERCENT ALLOCATED!!Household income in the past 12 months,Margin of Error!!Families!!PERCENT ALLOCATED!!Household income in the past 12 months,Estimate!!Families!!PERCENT ALLOCATED!!Family income in the past 12 months,Margin of Error!!Families!!PERCENT ALLOCATED!!Family income in the past 12 months,Estimate!!Families!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months,Margin of Error!!Families!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months,Estimate!!Married-couple families!!Total,Margin of Error!!Married-couple families!!Total,"Estimate!!Married-couple families!!Total!!Less than $10,000","Margin of Error!!Married-couple families!!Total!!Less than $10,000","Estimate!!Married-couple families!!Total!!$10,000 to $14,999","Margin of Error!!Married-couple families!!Total!!$10,000 to $14,999","Estimate!!Married-couple families!!Total!!$15,000 to $24,999","Margin of Error!!Married-couple families!!Total!!$15,000 to $24,999","Estimate!!Married-couple families!!Total!!$25,000 to $34,999","Margin of Error!!Married-couple families!!Total!!$25,000 to $34,999","Estimate!!Married-couple families!!Total!!$35,000 to $49,999","Margin of Error!!Married-couple families!!Total!!$35,000 to $49,999","Estimate!!Married-couple families!!Total!!$50,000 to $74,999","Margin of Error!!Married-couple families!!Total!!$50,000 to $74,999","Estimate!!Married-couple families!!Total!!$75,000 to $99,999","Margin of Error!!Married-couple families!!Total!!$75,000 to $99,999","Estimate!!Married-couple families!!Total!!$100,000 to $149,999","Margin of Error!!Married-couple families!!Total!!$100,000 to $149,999","Estimate!!Married-couple families!!Total!!$150,000 to $199,999","Margin of Error!!Married-couple families!!Total!!$150,000 to $199,999","Estimate!!Married-couple families!!Total!!$200,000 or more","Margin of Error!!Married-couple families!!Total!!$200,000 or more",Estimate!!Married-couple families!!Median income (dollars),Margin of Error!!Married-couple families!!Median income (dollars),Estimate!!Married-couple families!!Mean income (dollars),Margin of Error!!Married-couple families!!Mean income (dollars),Estimate!!Married-couple families!!PERCENT ALLOCATED!!Household income in the past 12 months,Margin of Error!!Married-couple families!!PERCENT ALLOCATED!!Household income in the past 12 months,Estimate!!Married-couple families!!PERCENT ALLOCATED!!Family income in the past 12 months,Margin of Error!!Married-couple families!!PERCENT ALLOCATED!!Family income in the past 12 months,Estimate!!Married-couple families!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months,Margin of Error!!Married-couple families!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months,Estimate!!Nonfamily households!!Total,Margin of Error!!Nonfamily households!!Total,"Estimate!!Nonfamily households!!Total!!Less than $10,000","Margin of Error!!Nonfamily households!!Total!!Less than $10,000","Estimate!!Nonfamily households!!Total!!$10,000 to $14,999","Margin of Error!!Nonfamily households!!Total!!$10,000 to $14,999","Estimate!!Nonfamily households!!Total!!$15,000 to $24,999","Margin of Error!!Nonfamily households!!Total!!$15,000 to $24,999","Estimate!!Nonfamily households!!Total!!$25,000 to $34,999","Margin of Error!!Nonfamily households!!Total!!$25,000 to $34,999","Estimate!!Nonfamily households!!Total!!$35,000 to $49,999","Margin of Error!!Nonfamily households!!Total!!$35,000 to $49,999","Estimate!!Nonfamily households!!Total!!$50,000 to $74,999","Margin of Error!!Nonfamily households!!Total!!$50,000 to $74,999","Estimate!!Nonfamily households!!Total!!$75,000 to $99,999","Margin of Error!!Nonfamily households!!Total!!$75,000 to $99,999","Estimate!!Nonfamily households!!Total!!$100,000 to $149,999","Margin of Error!!Nonfamily households!!Total!!$100,000 to $149,999","Estimate!!Nonfamily households!!Total!!$150,000 to $199,999","Margin of Error!!Nonfamily households!!Total!!$150,000 to $199,999","Estimate!!Nonfamily households!!Total!!$200,000 or more","Margin of Error!!Nonfamily households!!Total!!$200,000 or more",Estimate!!Nonfamily households!!Median income (dollars),Margin of Error!!Nonfamily households!!Median income (dollars),Estimate!!Nonfamily households!!Mean income (dollars),Margin of Error!!Nonfamily households!!Mean income (dollars),Estimate!!Nonfamily households!!PERCENT ALLOCATED!!Household income in the past 12 months,Margin of Error!!Nonfamily households!!PERCENT ALLOCATED!!Household income in the past 12 months,Estimate!!Nonfamily households!!PERCENT ALLOCATED!!Family income in the past 12 months,Margin of Error!!Nonfamily households!!PERCENT ALLOCATED!!Family income in the past 12 months,Estimate!!Nonfamily households!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months,Margin of Error!!Nonfamily households!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months
1400000US36093021002,"Census Tract 210.02, Schenectady County, New York",950,155,21.8,10,34.3,9.9,17.4,9.7,3.9,3.8,5.4,4.4,7.7,5.9,3.5,3.7,4.1,3.6,0.8,1.3,1.2,1.7,12463,3204,28931,6769,42.6,(X),(X),(X),(X),(X),291,96,4.1,6.7,28.2,18.6,10.7,16.8,7.9,10.3,13.4,11.1,14.8,16.7,8.9,9.9,9.3,11.4,2.7,4.6,0,10.6,-,**,45126,12193,(X),(X),38.1,(X),(X),(X),106,65,0,25.9,0,25.9,29.2,43.5,10.4,19.9,8.5,13.2,40.6,45.4,0,25.9,11.3,20,0,25.9,0,25.9,55156,48917,N,N,(X),(X),(X),(X),(X),(X),659,127,29.6,12.5,37,12.8,20.3,11.4,3.8,4.4,6.1,5.8,1.5,2.4,0,4.8,0,4.8,0,4.8,1.7,2.5,11770,1006,19114,5998,(X),(X),(X),(X),42.8,(X)
1400000US36093021200,"Census Tract 212, Schenectady County, New York",1145,128,2.2,2.9,7.5,5.3,5,4.2,9.2,5.3,23.1,11.8,25.9,8,14.9,7.6,8.8,5.1,1.4,1.8,1.9,2.2,53622,8030,60983,7272,36.8,(X),(X),(X),(X),(X),689,107,2.3,3.8,4.4,4.9,1.3,2.1,8.6,6.5,21.6,14.4,33.5,12.1,14.9,8.7,8.9,7,2.3,3,2.2,3.2,57159,5506,65288,8503,(X),(X),36.1,(X),(X),(X),463,118,0,6.8,2.2,3.3,1.9,3.1,5,5.7,23.3,18.5,35.2,16.3,14.9,12,13.2,11.4,1.1,2,3.2,4.8,57250,8450,N,N,(X),(X),(X),(X),(X),(X),456,128,2,3.8,12.3,11,10.5,10.2,10.1,9.4,25.4,15.6,14.5,9.3,14.9,13.3,8.8,8.4,0,6.9,1.5,1.5,41731,5523,54479,11987,(X),(X),(X),(X),37.7,(X)
1400000US36093021400,"Census Tract 214, Schenectady County, New York",963,141,6.6,5.9,10.2,6,21.3,9.6,13.1,8.9,24,8.1,7.4,6.5,10.8,6.9,6.6,4.8,0,3.3,0,3.3,31913,8092,41443,5515,56.7,(X),(X),(X),(X),(X),572,138,12.4,10.4,6.3,7.1,15.7,12.9,16.6,14.6,31.1,12,5.8,6.5,4,4.7,8,6.4,0,5.5,0,5.5,32105,9835,39375,7681,(X),(X),52.4,(X),(X),(X),278,90,0,11,0,11,19.4,20.3,5,8,59.4,19.4,0,11,8.3,9.5,7.9,9.1,0,11,0,11,45218,12368,N,N,(X),(X),(X),(X),(X),(X),391,116,5.4,6.7,15.9,10.9,29.4,16,17.6,10.8,6.4,6.8,9.7,11.4,11,10.6,4.6,7.3,0,8,0,8,24554,8757,36230,8696,(X),(X),(X),(X),62.9,(X)
1400000US36093021500,"Census Tract 215, Schenectady County, New York",965,150,17.4,7.6,7.9,5.3,9.2,5.9,17.4,7.7,14.7,8.5,16.3,6.9,12.1,8.3,2,1.8,1.7,1.8,1.3,2.4,34127,9915,44397,8243,47.8,(X),(X),(X),(X),(X),543,130,23.4,11.5,0,5.8,15.7,9.8,17.5,10.9,8.1,6.5,17.1,9.2,13.1,8.5,3.5,3.3,1.7,2.7,0,5.8,30889,7346,42252,8870,(X),(X),41.3,(X),(X),(X),226,89,4.4,8,0,13.4,19.9,18.3,13.3,20,11.1,10.5,25.7,15.7,18.1,14.7,3.5,6,4,6.6,0,13.4,55682,22822,N,N,(X),(X),(X),(X),(X),(X),422,139,11.8,10.2,18,12.6,8.5,7.7,14.9,11.6,22.7,15.6,10.2,10.3,9,12.1,0,7.4,1.7,2.8,3.1,5.2,34167,14538,42780,13957,(X),(X),(X),(X),44.8,(X)
1400000US36093021600,"Census Tract 216, Schenectady County, New York",1210,150,0.9,1.4,7.4,5,14.4,6.6,10.3,6.2,15.1,5.6,27.6,9.3,6.7,5.3,11.8,6.6,5.7,4.1,0,2.6,51170,4533,60165,7167,49.5,(X),(X),(X),(X),(X),687,135,0,4.6,6.4,7.4,7.1,6,8.4,8,10.2,6.8,37.1,12.8,14.1,10.1,8.7,7.4,7.9,6.8,0,4.6,61442,15127,70411,12160,(X),(X),46.7,(X),(X),(X),460,125,0,6.8,0,6.8,2.8,4,4.3,6.7,13,9.2,43,17.2,13.9,12.3,11.1,10.9,11.7,9.3,0,6.8,72724,11144,N,N,(X),(X),(X),(X),(X),(X),523,123,2.1,3.2,8.8,6.8,23.9,12.2,12.8,8.7,21.6,9.7,16.3,9.3,3.3,3.4,8.4,6.9,2.9,4.6,0,6,36563,14317,45522,8313,(X),(X),(X),(X),52,(X)
1400000US36093021700,"Census Tract 217, Schenectady County, New York",1357,162,11.7,6.7,6.9,3.6,22.7,9,14.4,7.1,15,6.5,5.9,4.3,11.3,4.7,7.9,3.9,1.3,2.1,2.9,4,31812,3075,47368,8922,38.8,(X),(X),(X),(X),(X),637,152,4.6,5.4,3.1,3.9,10.4,8.4,16.6,11.5,22.9,12.9,5.3,4.1,14.1,7.4,16.8,9.1,0,5,6.1,8.5,38339,14904,65294,16446,(X),(X),47.7,(X),(X),(X),394,119,0,7.9,0,7.9,5.6,5.8,26.9,15.9,16,12.9,3.6,4.5,20.1,12,18,12,0,7.9,9.9,13.8,-,**,N,N,(X),(X),(X),(X),(X),(X),720,169,18.1,11,10.3,6.1,33.6,14,12.4,9.4,10,7.7,4.4,5.4,11.3,8,0,4.4,0,4.4,0,4.4,20877,4223,29757,6381,(X),(X),(X),(X),31,(X)
1400000US36093021800,"Census Tract 218, Schenectady County, New York",3020,263,3.9,2.1,4.9,2.8,6.7,2.9,16.5,6.5,17.5,6.7,17.2,5.4,16.3,5.2,13.1,4.7,3.1,2.2,0.7,1,50815,10156,65957,9364,30.3,(X),(X),(X),(X),(X),1433,224,0,2.2,1.3,2.3,3,3.8,6.8,4.4,16.3,6.8,29.7,8.7,17.2,7.7,19.7,7.5,5.3,3.9,0.7,1.4,64738,5030,78661,7772,(X),(X),34.1,(X),(X),(X),1001,190,0,3.2,1.9,3.3,1.6,2.6,8.1,5.5,15.6,8.3,28,10.4,18.8,9.5,17.5,9.8,7.6,5.8,1,2,65685,14821,N,N,(X),(X),(X),(X),(X),(X),1587,266,7.4,4.1,8.1,4.9,10,4.8,26.3,10.6,20.5,10.7,11.1,6.6,12.4,6,2.3,2.2,1.2,2,0.7,1.3,33982,6125,49310,15077,(X),(X),(X),(X),26.9,(X)
1400000US36093031900,"Census Tract 319, Schenectady County, New York",2808,172,1.4,1.3,1.2,1.6,2.6,1.9,3.5,1.9,10.4,4.6,13,4.9,11.2,3.6,28.1,5.7,13.4,4.2,15.2,4.5,108694,4620,127966,12092,32.1,(X),(X),(X),(X),(X),1920,150,0,1.7,0,1.7,1,1.6,2.4,2,3.9,2.3,10.7,5.8,11.3,4.5,34.7,7.9,15.7,5.5,20.2,6.2,129113,19436,151455,15171,(X),(X),29.5,(X),(X),(X),1709,157,0,1.9,0,1.9,1.2,1.8,2.8,2.3,3.6,2.4,10.5,6.5,11.3,4.9,31.8,8.3,16.7,6,22.1,6.7,130959,16079,N,N,(X),(X),(X),(X),(X),(X),888,175,4.3,3.9,3.9,5,6,4.6,5.9,4,24.7,12.2,18.1,8.7,11,6.1,17.3,6.2,6.4,5.2,2.4,2.7,55227,16564,71121,11165,(X),(X),(X),(X),37.5,(X)
1400000US36093032000,"Census Tract 320, Schenectady County, New York",2465,152,3.5,2.6,0,1.3,4.3,2.7,7.3,4.7,4.3,3.1,14.8,5.7,12.1,4.8,28.6,8.1,10.1,3.8,15.1,4.5,102128,7495,115627,9578,26.1,(X),(X),(X),(X),(X),1669,143,0,1.9,0.5,0.9,3.8,3.4,4.4,2.8,3.7,3.8,12.9,6.3,10.5,4.8,30.6,8.2,13.7,5.3,20,6.5,117835,7274,134375,12630,(X),(X),25.2,(X),(X),(X),1342,153,0,2.4,0,2.4,1.1,1.8,3.1,2.2,0,2.4,8.3,4.5,11,5.6,34.7,10,17,6.4,24.9,7.8,125854,14170,N,N,(X),(X),(X),(X),(X),(X),796,204,10.8,8.2,0,4,5.2,4.9,14.1,12.7,5.5,5.1,17,9.1,15.5,10,24.6,14.4,2.8,4.3,4.6,4.3,73387,15137,75664,13598,(X),(X),(X),(X),28.1,(X)
1400000US36093032101,"Census Tract 321.01, Schenectady County, New York",1806,147,0.8,1.4,0.7,1.1,2,1.5,1.2,1.4,4.2,3.8,12,4.5,11.4,4.9,21.4,5.4,20.1,6.6,26.1,6.4,142763,15074,173819,19542,30.3,(X),(X),(X),(X),(X),1393,153,0,2.3,0.9,1.4,0,2.3,0.8,1.3,2.7,2.5,5,3.4,10.3,5.1,21.9,6.7,24.4,8,33.9,8.6,162734,15069,203010,25210,(X),(X),29.6,(X),(X),(X),1308,149,0,2.5,1,1.5,0,2.5,0.8,1.3,1.9,2.1,5.4,3.6,11,5.4,20.4,6.7,24.8,8.2,34.7,8.8,166136,17261,N,N,(X),(X),(X),(X),(X),(X),413,114,3.6,6.1,0,7.6,9,7.1,2.7,4.3,9.2,14,35.4,18.4,14.8,11.5,19.9,10.8,5.6,6.6,0,7.6,66068,13342,75360,12666,(X),(X),(X),(X),32.7,(X)
1400000US36093032102,"Census Tract 321.02, Schenectady County, New York",616,51,3.2,3.2,1.8,2,0.8,1.2,1.6,2,8.1,4.4,10.7,4.7,7.6,3.5,28.6,7.9,12.5,5.5,25,6.4,134167,16370,155701,16337,21.6,(X),(X),(X),(X),(X),485,47,4.1,4,0,6.5,1,1.5,0,6.5,7.4,5,8.2,4.5,7.4,4,32.8,9.5,8.5,4.9,30.5,7.4,139417,7489,170402,18559,(X),(X),24.7,(X),(X),(X),437,47,3.9,4.3,0,7.2,0,7.2,0,7.2,8.2,5.5,6.2,3.9,8.2,4.4,30.9,10.1,8.7,5.1,33.9,8.3,142431,10882,N,N,(X),(X),(X),(X),(X),(X),131,37,0,21.7,8.4,9.3,0,21.7,7.6,9.1,10.7,9.1,19.8,13,8.4,8.5,21.4,14,23.7,16.7,0,21.7,79750,52572,94882,23662,(X),(X),(X),(X),9.9,(X)
1400000US36093032200,"Census Tract 322, Schenectady County, New York",1948,185,3.4,3.5,11.5,6.3,8.4,5,3.8,2.6,14.8,5.6,13.5,5.7,16.7,5.9,16.2,6.2,8,6.1,3.6,2.7,70647,13124,78575,11481,23.2,(X),(X),(X),(X),(X),1085,134,1.4,2.7,0,2.9,6.5,6.8,1.6,2.5,16.6,8.1,14.9,8,21.4,9.5,21.5,9.2,11.2,8.6,5,4.6,85095,10089,97818,15199,(X),(X),22.2,(X),(X),(X),840,157,0,3.8,0,3.8,0,3.8,2,3.3,14.9,9.7,17,8.9,23.6,11.9,27.7,11.2,11,8.6,3.8,4.1,87386,14825,N,N,(X),(X),(X),(X),(X),(X),863,190,7.8,7.6,26,12.8,10.8,7.5,6.6,5,12.7,7.1,9.7,6.4,10.9,7.5,9.5,6.3,4.1,6.5,2,3.3,28021,26038,53415,14076,(X),(X),(X),(X),22.5,(X)
1400000US36093032300,"Census Tract 323, Schenectady County, New York",1206,166,0.7,1.1,5.4,3.9,16.6,7.1,11.3,4.5,21.9,7.8,8.6,4.3,14.1,4.9,19.1,6.2,2.4,2.7,0,2.7,46548,7929,62544,7738,24.6,(X),(X),(X),(X),(X),658,123,0,4.8,0,4.8,12.3,11.5,13.1,8.4,23.4,9.5,8.4,5.6,10.3,6.5,31.5,10.6,1.1,1.9,0,4.8,61250,42025,72130,11738,(X),(X),18.5,(X),(X),(X),367,120,0,8.5,0,8.5,9.3,12.7,2.2,3.6,5.4,5.6,13.1,9.5,18.5,11.1,49.6,13.3,1.9,3.4,0,8.5,100474,19525,N,N,(X),(X),(X),(X),(X),(X),548,128,1.5,2.4,11.9,8.3,21.7,9.6,9.1,6.2,24.1,11.5,10.2,7,17.3,9,4.2,4.9,0,5.8,0,5.8,40887,8664,45369,7513,(X),(X),(X),(X),27.9,(X)
1400000US36093032402,"Census Tract 324.02, Schenectady County, New York",1144,100,5.8,4.3,5.7,3.3,6.2,4.5,9.3,4.1,5.4,2.9,16.4,5.8,12.5,5.2,19.4,6,7.1,4.8,12.2,5.1,78250,16178,91430,10322,27.7,(X),(X),(X),(X),(X),671,87,6.6,6.3,1.9,3.1,1.3,2.2,5.5,3.9,5.2,4.1,8.6,5.3,13.9,7.5,28.6,9,8.8,6.2,19.5,8.6,108147,21955,116732,14888,(X),(X),35.6,(X),(X),(X),519,97,1.9,3.3,2.5,4,0,6.1,7.1,5,5.4,4.8,5.6,5,12.5,7.6,35.3,10.6,11.4,7.8,18.3,8.4,130417,30051,N,N,(X),(X),(X),(X),(X),(X),473,97,4.7,5.1,11,6.4,13.1,9.9,14.6,8.9,7.2,5.6,28.5,11,10.6,6.6,3.8,4,4.7,7,1.9,3.1,48958,19758,53778,11532,(X),(X),(X),(X),16.5,(X)
1400000US36093032403,"Census Tract 324.03, Schenectady County, New York",796,60,1.6,1.5,3,2,1.3,1.4,9.4,3.5,12.8,5.2,18.5,5.6,14.7,4.8,20.5,6.6,12.1,5,6.2,4,90152,13096,95080,9143,32.2,(X),(X),(X),(X),(X),532,64,0.6,0.9,1.1,1.8,1.1,1.7,9.2,4.5,9,6,12.2,5.5,15,6.2,25.6,8.8,19.2,7.5,7,5.5,104545,15685,110111,11494,(X),(X),30.3,(X),(X),(X),394,65,0,7.9,0,7.9,0,7.9,6.1,4.7,5.3,4.7,10.2,6.1,18,8.3,27.9,11.1,24.4,9.8,8.1,7.2,114286,11521,N,N,(X),(X),(X),(X),(X),(X),264,56,3.8,3.8,6.8,5.5,3.8,4,14.4,8.3,22.3,10.5,24.6,10.8,14,7.7,10.2,7.5,0,11.6,0,11.6,46563,12238,55134,7451,(X),(X),(X),(X),36,(X)
1400000US36093032404,"Census Tract 324.04, Schenectady County, New York",2359,161,2.3,2.2,4.3,3.4,5.8,2.8,7.8,3.5,8.9,4.2,17.8,5.2,13.8,4.7,18.3,5.6,8.9,3.6,12,4.3,79338,10860,106652,12084,27.5,(X),(X),(X),(X),(X),1512,141,3.5,3.6,0,2.1,2.6,2.4,6.7,4,7.3,4.5,10.4,5,18.1,6.3,22.8,8,11.4,5.1,17.2,6.1,103370,14062,131711,17870,(X),(X),26.5,(X),(X),(X),1205,153,0,2.7,0,2.7,2.1,2.2,3.3,3.2,4.6,3.7,10.9,6,17.6,7.6,25.6,9.1,14.3,6.5,21.6,7.3,122011,10670,N,N,(X),(X),(X),(X),(X),(X),847,177,3.7,4.1,12,9.1,11.6,6.9,6.4,5.1,13.3,8.3,29.3,11.6,10.5,6.6,8.7,5.5,1.7,2.7,2.8,3.3,55525,14999,58347,8470,(X),(X),(X),(X),29.2,(X)
1400000US36093032502,"Census Tract 325.02, Schenectady County, New York",1042,97,0,3.1,2,1.8,3.4,2.4,15.2,6.3,7.7,3.4,19,5.7,12.3,4.3,18.3,4.9,17,6,5.2,3.1,80167,12921,102407,12153,33.5,(X),(X),(X),(X),(X),717,98,0,4.4,1,1.5,1.3,2.1,5.6,5.7,5.6,3.6,17.9,6.3,16.9,5.7,23.3,7,22,7.8,6.6,4.2,108875,29391,123703,16541,(X),(X),31.9,(X),(X),(X),669,96,0,4.7,1,1.6,0,4.7,6,6.1,4.9,3.4,15.8,6.5,16.6,5.6,25,7.5,23.6,8.3,7,4.5,119191,23228,N,N,(X),(X),(X),(X),(X),(X),325,76,0,9.5,4.3,4.7,10.8,7.7,33.5,16.6,12.3,7.2,21.5,11.7,4.6,4.9,4.9,4.8,5.8,6.2,2.2,3.7,35662,10485,54444,12216,(X),(X),(X),(X),36.9,(X)
1400000US36093032503,"Census Tract 325.03, Schenectady County, New York",1335,107,0.4,0.7,3.1,2,3.5,2.9,4.6,2.5,5.2,3,18.3,6,18,5.5,28.2,6.5,14.2,4.6,4.4,2.7,93906,9378,102679,8051,31,(X),(X),(X),(X),(X),1035,92,0,3.1,1,1.6,2.2,2.9,1.8,2.1,4.3,2.7,18.8,6.9,15.9,6.2,33.8,8.2,17.4,5.7,4.7,3.1,104289,9359,113212,8402,(X),(X),30,(X),(X),(X),868,108,0,3.7,0,3.7,2.6,3.4,2.2,2.4,3.5,3.2,16.6,6.8,16.4,6.6,32.4,8.6,20.7,6.7,5.6,3.7,112813,15168,N,N,(X),(X),(X),(X),(X),(X),300,76,2,3,10.3,6.7,8,7.8,14.3,9.1,13.3,8.9,16.3,9.6,20.3,10.4,12.3,8.8,3,4.9,0,10.3,54375,27126,58995,9964,(X),(X),(X),(X),26.7,(X)
1400000US36093032504,"Census Tract 325.04, Schenectady County, New York",776,55,1.2,1.2,0,4.1,5.4,4.2,3.5,2.3,10.3,3.5,11.2,3.8,21.8,6.9,32.6,7.3,8.8,4.1,5.3,2.7,95313,9267,99249,7473,35.6,(X),(X),(X),(X),(X),590,58,0.7,1,0,5.4,5.6,5.4,3.7,2.4,8.6,3.9,10.8,4.8,24.1,8.4,29.5,7.8,10,5.5,6.9,3.4,94615,10072,103504,9111,(X),(X),32.9,(X),(X),(X),506,62,0,6.2,0,6.2,4.5,5.8,4.3,2.8,9.1,4,8.1,3.9,24.3,8.9,30.6,8.1,11.7,6.1,7.3,3.9,97237,13743,N,N,(X),(X),(X),(X),(X),(X),186,52,2.7,3.9,0,16,4.8,5.3,2.7,3.6,15.6,9.3,14.5,8.5,14.5,9.4,40.3,16.2,4.8,5.3,0,16,95500,29547,83731,9735,(X),(X),(X),(X),44.1,(X)
1400000US36093032601,"Census Tract 326.01, Schenectady County, New York",790,45,0.5,0.8,2.8,2.7,8.2,5.1,7.1,4,10.8,4.1,6.3,3.6,9.4,4.9,29.4,7.7,14.2,5.3,11.4,4.2,106210,10641,112619,10016,31.3,(X),(X),(X),(X),(X),582,57,0.7,1.1,0.9,1.3,7,5.7,0,5.4,9.3,4.8,10.5,6.3,11.5,7.5,27.7,8,18,6.9,14.4,5.6,109844,21746,126010,13222,(X),(X),33.2,(X),(X),(X),405,55,0,7.7,1.2,1.9,1.2,2.5,0,7.7,9.1,4.9,7.2,5.4,5.4,4.3,32.3,9.8,22.7,9,20.7,7.5,144076,6790,N,N,(X),(X),(X),(X),(X),(X),208,52,0,14.4,8.2,9.5,13.5,9.1,26.9,14,13,8.7,6.3,6.4,18.3,14.6,11.1,8.7,0,14.4,2.9,4,35938,15082,56928,13390,(X),(X),(X),(X),24,(X)
1400000US36093032602,"Census Tract 326.02, Schenectady County, New York",1605,141,4.8,2.6,2.1,1.4,5.5,3.3,4.9,2.2,11.3,4.5,22.1,6.9,22.2,6.8,16.5,5.1,7.4,3.3,3.2,2.4,74468,10109,83632,8111,33.9,(X),(X),(X),(X),(X),1001,123,2.2,2.4,0,3.2,5,4.5,5.1,4.3,5.5,4.3,24.6,7.5,21.5,7.5,21.6,7.4,9.5,4.9,5.1,3.7,82702,5732,98093,11546,(X),(X),34.6,(X),(X),(X),689,102,1.6,2.4,0,4.6,2.3,2.9,3.5,2.5,1.2,1.8,18.1,7.7,24.7,9.4,29,10.2,12.2,6.4,7.4,5.6,97625,16645,N,N,(X),(X),(X),(X),(X),(X),604,123,9.1,6.1,5.5,3.9,12.1,7.4,9.1,5,17.1,8.4,20.9,11.8,19.4,10.7,4.6,4.2,2.3,2.4,0,5.2,47763,6852,52776,6975,(X),(X),(X),(X),31.3,(X)
1400000US36093032700,"Census Tract 327, Schenectady County, New York",1357,117,5.5,4,3.2,2.6,8.3,4.6,6.3,5,15.1,5.4,22.3,6.5,17.3,6.1,16.8,5.4,3.4,2.3,1.8,2,62243,9676,68711,6860,27.4,(X),(X),(X),(X),(X),842,109,5.9,6,3.3,3.9,4.3,3.6,8.6,8,8.3,4.9,21.7,7.8,18.8,8.2,20.7,6.5,5.5,3.8,3,3.2,73846,8807,78494,10174,(X),(X),32.9,(X),(X),(X),611,115,6.2,7.6,0.7,1.2,1.8,2.2,0,5.2,6.4,5.2,22.1,8.8,24.2,10,27,8.9,7.5,5.2,4.1,4.3,84276,11363,N,N,(X),(X),(X),(X),(X),(X),515,130,7.2,5.2,7.6,6.4,10.1,8.4,2.5,2.9,23.9,10.6,23.3,10.2,15,8.3,10.5,10,0,6.1,0,6.1,46146,15249,51845,8361,(X),(X),(X),(X),18.4,(X)
